priority_rank,dataset,evaluation_scope,unit,cycle,y_true_rul_raw,y_pred_rul,error,abs_error,maintenance_band,decision_recommendation,risk_flag
31,FD003,official_test,72,232,45.0,49.71968984723768,4.7196898472376745,4.7196898472376745,schedule_soon,programar mantenimiento preventivo,within_20_cycles
32,FD003,official_test,20,207,56.0,50.39523685924762,-5.604763140752382,5.604763140752382,schedule_soon,programar mantenimiento preventivo,within_20_cycles
33,FD003,official_test,2,124,51.0,51.14287778785755,0.1428777878575502,0.1428777878575502,schedule_soon,programar mantenimiento preventivo,within_20_cycles
34,FD003,official_test,1,233,44.0,52.31481595806564,8.314815958065637,8.314815958065637,schedule_soon,programar mantenimiento preventivo,within_20_cycles
35,FD003,official_test,75,191,45.0,53.66304607090191,8.663046070901913,8.663046070901913,schedule_soon,programar mantenimiento preventivo,within_20_cycles
36,FD003,official_test,58,119,40.0,55.62190124835897,15.621901248358968,15.621901248358968,schedule_soon,programar mantenimiento preventivo,within_20_cycles
37,FD003,official_test,62,224,58.0,56.5255749248726,-1.4744250751273995,1.4744250751273995,schedule_soon,programar mantenimiento preventivo,within_20_cycles
38,FD003,official_test,89,120,41.0,58.08834336005765,17.08834336005765,17.08834336005765,schedule_soon,programar mantenimiento preventivo,within_20_cycles
39,FD003,official_test,7,158,71.0,61.49323628640623,-9.50676371359377,9.50676371359377,monitor_close,monitorear de cerca,within_20_cycles
40,FD003,official_test,87,218,68.0,64.61911493137028,-3.380885068629724,3.380885068629724,monitor_close,monitorear de cerca,within_20_cycles
41,FD003,official_test,93,158,67.0,68.06924905219941,1.0692490521994102,1.0692490521994102,monitor_close,monitorear de cerca,within_20_cycles
42,FD003,official_test,77,381,86.0,69.33289007153385,-16.667109928466147,16.667109928466147,monitor_close,monitorear de cerca,within_20_cycles
43,FD003,official_test,33,180,71.0,69.65113577000922,-1.348864229990781,1.348864229990781,monitor_close,monitorear de cerca,within_20_cycles
44,FD003,official_test,23,405,78.0,70.50884911975776,-7.491150880242245,7.491150880242245,monitor_close,monitorear de cerca,within_20_cycles
45,FD003,official_test,44,146,69.0,71.5397094008309,2.539709400830901,2.539709400830901,monitor_close,monitorear de cerca,within_20_cycles
46,FD003,official_test,57,158,88.0,72.14967836398446,-15.850321636015536,15.850321636015536,monitor_close,monitorear de cerca,within_20_cycles
47,FD003,official_test,30,333,89.0,72.60738842087247,-16.392611579127532,16.392611579127532,monitor_close,monitorear de cerca,within_20_cycles
48,FD003,official_test,32,120,55.0,74.07901203126443,19.079012031264423,19.079012031264423,monitor_close,monitorear de cerca,within_20_cycles
49,FD003,official_test,56,162,93.0,74.4715757956349,-18.52842420436509,18.52842420436509,monitor_close,monitorear de cerca,within_20_cycles
50,FD003,official_test,51,118,78.0,76.74537605396594,-1.2546239460340587,1.2546239460340587,monitor_close,monitorear de cerca,within_20_cycles
51,FD003,official_test,10,131,66.0,79.54838830629282,13.54838830629282,13.54838830629282,monitor_close,monitorear de cerca,within_20_cycles
52,FD003,official_test,31,152,79.0,82.55564855955984,3.5556485595598417,3.5556485595598417,monitor_close,monitorear de cerca,within_20_cycles
53,FD003,official_test,85,118,56.0,84.9026878103048,28.9026878103048,28.9026878103048,monitor_close,monitorear de cerca,dangerous_overestimate
54,FD003,official_test,70,84,63.0,86.62775008711165,23.62775008711165,23.62775008711165,monitor_close,monitorear de cerca,dangerous_overestimate
55,FD003,official_test,66,122,87.0,90.3700537732708,3.370053773270812,3.370053773270812,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
56,FD003,official_test,96,358,113.0,90.56579011229,-22.43420988771001,22.43420988771001,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
57,FD003,official_test,34,105,65.0,91.74276340235436,26.74276340235436,26.74276340235436,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
58,FD003,official_test,11,103,77.0,92.82914634378996,15.829146343789972,15.829146343789972,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
59,FD003,official_test,68,188,103.0,93.6582214822974,-9.341778517702608,9.341778517702608,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
60,FD003,official_test,83,168,145.0,97.84129700296856,-47.15870299703143,47.15870299703143,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
61,FD003,official_test,53,108,87.0,102.0544868231506,15.054486823150611,15.054486823150611,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
62,FD003,official_test,16,126,56.0,102.49445437794104,46.494454377941054,46.494454377941054,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
63,FD003,official_test,42,87,115.0,102.71964381908252,-12.280356180917464,12.280356180917464,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
64,FD003,official_test,91,56,81.0,102.85123447975192,21.85123447975191,21.85123447975191,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
65,FD003,official_test,12,146,115.0,103.04410903604315,-11.955890963956849,11.955890963956849,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
66,FD003,official_test,95,213,127.0,106.00779065750233,-20.992209342497688,20.992209342497688,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
67,FD003,official_test,5,138,101.0,107.93044762611264,6.930447626112638,6.930447626112638,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
68,FD003,official_test,19,115,85.0,108.0749035852898,23.074903585289803,23.074903585289803,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
69,FD003,official_test,69,105,100.0,108.22699774231036,8.226997742310346,8.226997742310346,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
70,FD003,official_test,45,88,111.0,108.6542734452416,-2.3457265547584143,2.3457265547584143,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
71,FD003,official_test,67,186,92.0,111.97581033852282,19.97581033852282,19.97581033852282,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
72,FD003,official_test,18,244,132.0,112.03759474439724,-19.96240525560277,19.96240525560277,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
73,FD003,official_test,47,56,137.0,112.060977746454,-24.939022253546,24.939022253546,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
74,FD003,official_test,60,112,128.0,113.38159608038616,-14.61840391961384,14.61840391961384,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
75,FD003,official_test,54,50,87.0,113.80263839239758,26.802638392397583,26.802638392397583,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
76,FD003,official_test,6,64,99.0,114.19857292625508,15.198572926255068,15.198572926255068,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
77,FD003,official_test,73,109,99.0,114.383998379158,15.383998379158,15.383998379158,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
78,FD003,official_test,49,211,135.0,115.55249699577494,-19.44750300422505,19.44750300422505,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
79,FD003,official_test,84,76,104.0,115.85502091761649,11.855020917616471,11.855020917616471,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
80,FD003,official_test,4,68,120.0,116.99911439213264,-3.0008856078673745,3.0008856078673745,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
81,FD003,official_test,13,65,115.0,118.26562038563188,3.265620385631877,3.265620385631877,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
82,FD003,official_test,80,85,133.0,118.92170959577538,-14.078290404224616,14.078290404224616,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
83,FD003,official_test,35,144,87.0,119.26026925124454,32.26026925124454,32.26026925124454,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
84,FD003,official_test,43,133,128.0,120.34360802599193,-7.656391974008088,7.656391974008088,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
85,FD003,official_test,27,104,88.0,121.16857046846214,33.168570468462136,33.168570468462136,continue_monitoring,seguir operando con monitoreo normal,dangerous_overestimate
86,FD003,official_test,29,89,124.0,122.07849945391372,-1.9215005460862928,1.9215005460862928,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
87,FD003,official_test,28,70,144.0,122.27351602044097,-21.726483979559035,21.726483979559035,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
88,FD003,official_test,17,230,136.0,122.29335892040125,-13.706641079598768,13.706641079598768,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
89,FD003,official_test,65,79,115.0,122.8493852121695,7.849385212169494,7.849385212169494,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
90,FD003,official_test,36,90,137.0,122.91610288719328,-14.08389711280671,14.08389711280671,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
91,FD003,official_test,63,137,117.0,122.9628732143406,5.96287321434059,5.96287321434059,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
92,FD003,official_test,22,119,119.0,123.22632774067074,4.22632774067074,4.22632774067074,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
93,FD003,official_test,97,95,123.0,123.28286942736588,0.2828694273658811,0.2828694273658811,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
94,FD003,official_test,88,41,144.0,123.7312536113786,-20.268746388621395,20.268746388621395,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
95,FD003,official_test,15,112,108.0,123.8317764499666,15.831776449966611,15.831776449966611,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
96,FD003,official_test,61,78,129.0,124.63728778995268,-4.362712210047334,4.362712210047334,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
97,FD003,official_test,52,38,120.0,124.71271449651016,4.712714496510145,4.712714496510145,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
98,FD003,official_test,41,101,131.0,124.84585285720983,-6.1541471427901655,6.1541471427901655,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
99,FD003,official_test,74,68,117.0,125.04262451221156,8.042624512211546,8.042624512211546,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
100,FD003,official_test,37,47,145.0,128.1083347495772,-16.89166525042279,16.89166525042279,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
1,FD004,official_test,118,178,8.0,6.614097595214844,-1.3859024047851562,1.3859024047851562,urgent_replace,priorizar intervencion inmediata,within_20_cycles
2,FD004,official_test,173,151,8.0,7.204617500305176,-0.7953824996948242,0.7953824996948242,urgent_replace,priorizar intervencion inmediata,within_20_cycles
3,FD004,official_test,58,185,8.0,7.253655433654785,-0.7463445663452148,0.7463445663452148,urgent_replace,priorizar intervencion inmediata,within_20_cycles
4,FD004,official_test,135,435,7.0,7.70959997177124,0.7095999717712402,0.7095999717712402,urgent_replace,priorizar intervencion inmediata,within_20_cycles
5,FD004,official_test,238,177,16.0,8.581364631652832,-7.418635368347168,7.418635368347168,urgent_replace,priorizar intervencion inmediata,within_20_cycles
6,FD004,official_test,184,154,10.0,8.721426010131836,-1.278573989868164,1.278573989868164,urgent_replace,priorizar intervencion inmediata,within_20_cycles
7,FD004,official_test,158,171,6.0,9.55734634399414,3.5573463439941406,3.5573463439941406,urgent_replace,priorizar intervencion inmediata,within_20_cycles
8,FD004,official_test,174,135,10.0,9.742000579833984,-0.2579994201660156,0.2579994201660156,urgent_replace,priorizar intervencion inmediata,within_20_cycles
9,FD004,official_test,113,132,13.0,10.384814262390137,-2.6151857376098637,2.6151857376098637,urgent_replace,priorizar intervencion inmediata,within_20_cycles
10,FD004,official_test,126,220,15.0,10.638467788696287,-4.361532211303711,4.361532211303711,urgent_replace,priorizar intervencion inmediata,within_20_cycles
11,FD004,official_test,40,266,10.0,10.848761558532717,0.8487615585327148,0.8487615585327148,urgent_replace,priorizar intervencion inmediata,within_20_cycles
12,FD004,official_test,172,132,12.0,10.964412689208984,-1.0355873107910156,1.0355873107910156,urgent_replace,priorizar intervencion inmediata,within_20_cycles
13,FD004,official_test,69,162,12.0,11.429905891418455,-0.570094108581543,0.570094108581543,urgent_replace,priorizar intervencion inmediata,within_20_cycles
14,FD004,official_test,224,152,14.0,11.531364440917969,-2.4686355590820312,2.4686355590820312,urgent_replace,priorizar intervencion inmediata,within_20_cycles
15,FD004,official_test,209,171,11.0,11.803558349609377,0.803558349609375,0.803558349609375,urgent_replace,priorizar intervencion inmediata,within_20_cycles
16,FD004,official_test,202,222,13.0,11.850412368774414,-1.149587631225586,1.149587631225586,urgent_replace,priorizar intervencion inmediata,within_20_cycles
17,FD004,official_test,198,115,11.0,11.873093605041504,0.8730936050415039,0.8730936050415039,urgent_replace,priorizar intervencion inmediata,within_20_cycles
18,FD004,official_test,183,125,15.0,12.799349784851074,-2.200650215148926,2.200650215148926,urgent_replace,priorizar intervencion inmediata,within_20_cycles
19,FD004,official_test,103,145,9.0,12.929673194885254,3.929673194885254,3.929673194885254,urgent_replace,priorizar intervencion inmediata,within_20_cycles
20,FD004,official_test,12,270,7.0,13.10083293914795,6.100832939147949,6.100832939147949,urgent_replace,priorizar intervencion inmediata,within_20_cycles
21,FD004,official_test,31,134,6.0,13.150558471679688,7.150558471679688,7.150558471679688,urgent_replace,priorizar intervencion inmediata,within_20_cycles
22,FD004,official_test,116,161,13.0,13.4386625289917,0.4386625289916992,0.4386625289916992,urgent_replace,priorizar intervencion inmediata,within_20_cycles
23,FD004,official_test,155,161,7.0,13.551307678222656,6.551307678222656,6.551307678222656,urgent_replace,priorizar intervencion inmediata,within_20_cycles
24,FD004,official_test,216,264,17.0,13.776082038879396,-3.223917961120605,3.223917961120605,urgent_replace,priorizar intervencion inmediata,within_20_cycles
25,FD004,official_test,65,186,12.0,14.151005744934082,2.151005744934082,2.151005744934082,urgent_replace,priorizar intervencion inmediata,within_20_cycles
26,FD004,official_test,179,262,12.0,14.275032997131348,2.275032997131348,2.275032997131348,urgent_replace,priorizar intervencion inmediata,within_20_cycles
27,FD004,official_test,8,248,14.0,15.229207992553713,1.229207992553711,1.229207992553711,urgent_replace,priorizar intervencion inmediata,within_20_cycles
28,FD004,official_test,38,125,11.0,15.879179000854492,4.879179000854492,4.879179000854492,urgent_replace,priorizar intervencion inmediata,within_20_cycles
29,FD004,official_test,32,260,22.0,16.966049194335938,-5.033950805664063,5.033950805664063,urgent_replace,priorizar intervencion inmediata,within_20_cycles
30,FD004,official_test,101,166,13.0,17.21527099609375,4.21527099609375,4.21527099609375,urgent_replace,priorizar intervencion inmediata,within_20_cycles
31,FD004,official_test,177,146,12.0,18.070634841918945,6.070634841918945,6.070634841918945,urgent_replace,priorizar intervencion inmediata,within_20_cycles
32,FD004,official_test,237,221,18.0,18.1578426361084,0.1578426361083984,0.1578426361083984,urgent_replace,priorizar intervencion inmediata,within_20_cycles
33,FD004,official_test,213,288,14.0,18.721248626708984,4.721248626708984,4.721248626708984,urgent_replace,priorizar intervencion inmediata,within_20_cycles
34,FD004,official_test,71,292,15.0,18.77772331237793,3.7777233123779297,3.7777233123779297,urgent_replace,priorizar intervencion inmediata,within_20_cycles
35,FD004,official_test,100,196,7.0,19.051624298095703,12.051624298095703,12.051624298095703,urgent_replace,priorizar intervencion inmediata,within_20_cycles
36,FD004,official_test,22,158,11.0,19.86798477172852,8.867984771728516,8.867984771728516,urgent_replace,priorizar intervencion inmediata,within_20_cycles
37,FD004,official_test,82,146,10.0,20.55765151977539,10.55765151977539,10.55765151977539,urgent_replace,priorizar intervencion inmediata,within_20_cycles
38,FD004,official_test,194,214,15.0,20.97644805908203,5.976448059082031,5.976448059082031,urgent_replace,priorizar intervencion inmediata,within_20_cycles
39,FD004,official_test,102,443,22.0,21.12574577331543,-0.8742542266845703,0.8742542266845703,urgent_replace,priorizar intervencion inmediata,within_20_cycles
40,FD004,official_test,1,230,22.0,21.55990982055664,-0.4400901794433594,0.4400901794433594,urgent_replace,priorizar intervencion inmediata,within_20_cycles
41,FD004,official_test,159,160,22.0,21.709009170532227,-0.2909908294677734,0.2909908294677734,urgent_replace,priorizar intervencion inmediata,within_20_cycles
42,FD004,official_test,49,273,24.0,23.24887466430664,-0.7511253356933594,0.7511253356933594,urgent_replace,priorizar intervencion inmediata,within_20_cycles
43,FD004,official_test,151,285,31.0,23.343690872192383,-7.656309127807617,7.656309127807617,urgent_replace,priorizar intervencion inmediata,within_20_cycles
44,FD004,official_test,35,278,36.0,24.1193962097168,-11.880603790283203,11.880603790283203,urgent_replace,priorizar intervencion inmediata,within_20_cycles
45,FD004,official_test,15,168,12.0,24.82977867126465,12.829778671264648,12.829778671264648,urgent_replace,priorizar intervencion inmediata,within_20_cycles
46,FD004,official_test,73,149,23.0,25.0039005279541,2.0039005279541016,2.0039005279541016,urgent_replace,priorizar intervencion inmediata,within_20_cycles
47,FD004,official_test,114,218,14.0,25.135120391845703,11.135120391845703,11.135120391845703,urgent_replace,priorizar intervencion inmediata,within_20_cycles
48,FD004,official_test,187,121,24.0,26.00438117980957,2.0043811798095703,2.0043811798095703,urgent_replace,priorizar intervencion inmediata,within_20_cycles
49,FD004,official_test,248,281,26.0,26.122234344482425,0.1222343444824218,0.1222343444824218,urgent_replace,priorizar intervencion inmediata,within_20_cycles
50,FD004,official_test,47,224,34.0,26.595706939697266,-7.404293060302734,7.404293060302734,urgent_replace,priorizar intervencion inmediata,within_20_cycles
51,FD004,official_test,23,162,26.0,27.89916229248047,1.8991622924804688,1.8991622924804688,urgent_replace,priorizar intervencion inmediata,within_20_cycles
52,FD004,official_test,231,230,33.0,28.601259231567383,-4.398740768432617,4.398740768432617,urgent_replace,priorizar intervencion inmediata,within_20_cycles
53,FD004,official_test,123,236,23.0,28.90492820739746,5.904928207397461,5.904928207397461,urgent_replace,priorizar intervencion inmediata,within_20_cycles
54,FD004,official_test,181,199,37.0,29.47660446166992,-7.523395538330078,7.523395538330078,urgent_replace,priorizar intervencion inmediata,within_20_cycles
55,FD004,official_test,235,362,24.0,29.569324493408203,5.569324493408203,5.569324493408203,urgent_replace,priorizar intervencion inmediata,within_20_cycles
56,FD004,official_test,180,367,32.0,30.44965934753418,-1.5503406524658203,1.5503406524658203,schedule_soon,programar mantenimiento preventivo,within_20_cycles
57,FD004,official_test,111,342,18.0,31.570741653442383,13.570741653442385,13.570741653442385,schedule_soon,programar mantenimiento preventivo,within_20_cycles
58,FD004,official_test,2,153,39.0,33.729129791259766,-5.270870208740234,5.270870208740234,schedule_soon,programar mantenimiento preventivo,within_20_cycles
59,FD004,official_test,42,200,30.0,34.79230499267578,4.792304992675781,4.792304992675781,schedule_soon,programar mantenimiento preventivo,within_20_cycles
60,FD004,official_test,244,184,35.0,35.49876022338867,0.4987602233886719,0.4987602233886719,schedule_soon,programar mantenimiento preventivo,within_20_cycles
61,FD004,official_test,62,240,33.0,35.759429931640625,2.759429931640625,2.759429931640625,schedule_soon,programar mantenimiento preventivo,within_20_cycles
62,FD004,official_test,121,194,41.0,35.80854797363281,-5.191452026367188,5.191452026367188,schedule_soon,programar mantenimiento preventivo,within_20_cycles
63,FD004,official_test,70,190,33.0,36.70062255859375,3.70062255859375,3.70062255859375,schedule_soon,programar mantenimiento preventivo,within_20_cycles
64,FD004,official_test,219,110,41.0,37.3238525390625,-3.6761474609375,3.6761474609375,schedule_soon,programar mantenimiento preventivo,within_20_cycles
65,FD004,official_test,134,266,36.0,37.33173370361328,1.3317337036132812,1.3317337036132812,schedule_soon,programar mantenimiento preventivo,within_20_cycles
66,FD004,official_test,77,108,25.0,37.51686477661133,12.516864776611328,12.516864776611328,schedule_soon,programar mantenimiento preventivo,within_20_cycles
67,FD004,official_test,240,204,98.0,37.87605667114258,-60.12394332885742,60.12394332885742,schedule_soon,programar mantenimiento preventivo,conservative_underestimate
68,FD004,official_test,197,196,36.0,38.23874282836914,2.2387428283691406,2.2387428283691406,schedule_soon,programar mantenimiento preventivo,within_20_cycles
69,FD004,official_test,154,122,34.0,38.57679748535156,4.5767974853515625,4.5767974853515625,schedule_soon,programar mantenimiento preventivo,within_20_cycles
70,FD004,official_test,67,150,46.0,38.803348541259766,-7.196651458740234,7.196651458740234,schedule_soon,programar mantenimiento preventivo,within_20_cycles
71,FD004,official_test,185,203,46.0,40.153541564941406,-5.846458435058594,5.846458435058594,schedule_soon,programar mantenimiento preventivo,within_20_cycles
72,FD004,official_test,150,202,57.0,42.63080596923828,-14.36919403076172,14.36919403076172,schedule_soon,programar mantenimiento preventivo,within_20_cycles
73,FD004,official_test,25,486,39.0,42.8270263671875,3.8270263671875,3.8270263671875,schedule_soon,programar mantenimiento preventivo,within_20_cycles
74,FD004,official_test,99,237,37.0,43.77518081665039,6.775180816650391,6.775180816650391,schedule_soon,programar mantenimiento preventivo,within_20_cycles
75,FD004,official_test,223,305,58.0,44.29124450683594,-13.708755493164062,13.708755493164062,schedule_soon,programar mantenimiento preventivo,within_20_cycles
76,FD004,official_test,48,214,45.0,48.23264694213867,3.232646942138672,3.232646942138672,schedule_soon,programar mantenimiento preventivo,within_20_cycles
77,FD004,official_test,44,406,60.0,48.315216064453125,-11.684783935546877,11.684783935546877,schedule_soon,programar mantenimiento preventivo,within_20_cycles
78,FD004,official_test,222,178,39.0,48.940574645996094,9.940574645996094,9.940574645996094,schedule_soon,programar mantenimiento preventivo,within_20_cycles
79,FD004,official_test,107,121,41.0,51.15520095825195,10.155200958251951,10.155200958251951,schedule_soon,programar mantenimiento preventivo,within_20_cycles
80,FD004,official_test,61,396,51.0,52.14094543457031,1.1409454345703125,1.1409454345703125,schedule_soon,programar mantenimiento preventivo,within_20_cycles
81,FD004,official_test,68,241,46.0,53.12377548217773,7.123775482177734,7.123775482177734,schedule_soon,programar mantenimiento preventivo,within_20_cycles
82,FD004,official_test,64,251,46.0,53.98548889160156,7.985488891601562,7.985488891601562,schedule_soon,programar mantenimiento preventivo,within_20_cycles
83,FD004,official_test,143,327,53.0,56.60829925537109,3.6082992553710938,3.6082992553710938,schedule_soon,programar mantenimiento preventivo,within_20_cycles
84,FD004,official_test,91,144,50.0,57.77558898925781,7.775588989257812,7.775588989257812,schedule_soon,programar mantenimiento preventivo,within_20_cycles
85,FD004,official_test,190,200,43.0,59.79269790649414,16.79269790649414,16.79269790649414,schedule_soon,programar mantenimiento preventivo,within_20_cycles
86,FD004,official_test,110,348,59.0,60.34806442260742,1.348064422607422,1.348064422607422,monitor_close,monitorear de cerca,within_20_cycles
87,FD004,official_test,43,120,42.0,60.72112655639648,18.721126556396484,18.721126556396484,monitor_close,monitorear de cerca,within_20_cycles
88,FD004,official_test,149,320,76.0,61.00508499145508,-14.994915008544922,14.994915008544922,monitor_close,monitorear de cerca,within_20_cycles
89,FD004,official_test,89,285,86.0,62.32356643676758,-23.676433563232425,23.676433563232425,monitor_close,monitorear de cerca,conservative_underestimate
90,FD004,official_test,86,254,70.0,64.06329345703125,-5.93670654296875,5.93670654296875,monitor_close,monitorear de cerca,within_20_cycles
91,FD004,official_test,212,261,76.0,64.919921875,-11.080078125,11.080078125,monitor_close,monitorear de cerca,within_20_cycles
92,FD004,official_test,37,345,89.0,65.83976745605469,-23.160232543945312,23.160232543945312,monitor_close,monitorear de cerca,conservative_underestimate
93,FD004,official_test,29,216,64.0,65.86800384521484,1.868003845214844,1.868003845214844,monitor_close,monitorear de cerca,within_20_cycles
94,FD004,official_test,124,230,86.0,66.24381256103516,-19.756187438964844,19.756187438964844,monitor_close,monitorear de cerca,within_20_cycles
95,FD004,official_test,234,179,68.0,67.51123046875,-0.48876953125,0.48876953125,monitor_close,monitorear de cerca,within_20_cycles
96,FD004,official_test,145,102,59.0,68.94872283935547,9.948722839355469,9.948722839355469,monitor_close,monitorear de cerca,within_20_cycles
97,FD004,official_test,36,159,73.0,69.20802307128906,-3.7919769287109375,3.7919769287109375,monitor_close,monitorear de cerca,within_20_cycles
98,FD004,official_test,217,141,66.0,70.2947998046875,4.2947998046875,4.2947998046875,monitor_close,monitorear de cerca,within_20_cycles
99,FD004,official_test,88,140,56.0,71.10787963867188,15.107879638671877,15.107879638671877,monitor_close,monitorear de cerca,within_20_cycles
100,FD004,official_test,56,180,67.0,73.62503051757812,6.625030517578125,6.625030517578125,monitor_close,monitorear de cerca,within_20_cycles
101,FD004,official_test,79,184,78.0,74.61006164550781,-3.3899383544921875,3.3899383544921875,monitor_close,monitorear de cerca,within_20_cycles
102,FD004,official_test,34,361,126.0,74.99626159667969,-51.00373840332031,51.00373840332031,monitor_close,monitorear de cerca,conservative_underestimate
103,FD004,official_test,106,148,107.0,75.24394226074219,-31.75605773925781,31.75605773925781,monitor_close,monitorear de cerca,conservative_underestimate
104,FD004,official_test,221,176,73.0,75.36091613769531,2.3609161376953125,2.3609161376953125,monitor_close,monitorear de cerca,within_20_cycles
105,FD004,official_test,147,116,56.0,76.73917388916016,20.73917388916016,20.73917388916016,monitor_close,monitorear de cerca,dangerous_overestimate
106,FD004,official_test,13,227,71.0,77.0199966430664,6.019996643066406,6.019996643066406,monitor_close,monitorear de cerca,within_20_cycles
107,FD004,official_test,18,247,104.0,79.10404968261719,-24.89595031738281,24.89595031738281,monitor_close,monitorear de cerca,conservative_underestimate
108,FD004,official_test,4,208,75.0,79.5201187133789,4.520118713378906,4.520118713378906,monitor_close,monitorear de cerca,within_20_cycles
109,FD004,official_test,236,176,75.0,79.61579895019531,4.6157989501953125,4.6157989501953125,monitor_close,monitorear de cerca,within_20_cycles
110,FD004,official_test,161,257,82.0,80.61458587646484,-1.3854141235351562,1.3854141235351562,monitor_close,monitorear de cerca,within_20_cycles
111,FD004,official_test,199,177,92.0,80.9400405883789,-11.059959411621094,11.059959411621094,monitor_close,monitorear de cerca,within_20_cycles
112,FD004,official_test,210,135,88.0,81.38834381103516,-6.611656188964844,6.611656188964844,monitor_close,monitorear de cerca,within_20_cycles
113,FD004,official_test,201,139,59.0,82.14446258544922,23.14446258544922,23.14446258544922,monitor_close,monitorear de cerca,dangerous_overestimate
114,FD004,official_test,105,351,100.0,82.31987762451172,-17.68012237548828,17.68012237548828,monitor_close,monitorear de cerca,within_20_cycles
115,FD004,official_test,27,144,76.0,83.04366302490234,7.043663024902344,7.043663024902344,monitor_close,monitorear de cerca,within_20_cycles
116,FD004,official_test,41,414,97.0,83.09557342529297,-13.904426574707031,13.904426574707031,monitor_close,monitorear de cerca,within_20_cycles
117,FD004,official_test,21,202,91.0,83.19756317138672,-7.802436828613281,7.802436828613281,monitor_close,monitorear de cerca,within_20_cycles
118,FD004,official_test,50,206,86.0,83.72203826904297,-2.2779617309570312,2.2779617309570312,monitor_close,monitorear de cerca,within_20_cycles
119,FD004,official_test,39,214,151.0,84.2790298461914,-66.7209701538086,66.7209701538086,monitor_close,monitorear de cerca,conservative_underestimate
120,FD004,official_test,175,116,123.0,84.55670928955078,-38.44329071044922,38.44329071044922,monitor_close,monitorear de cerca,conservative_underestimate
121,FD004,official_test,131,193,101.0,85.53238677978516,-15.467613220214844,15.467613220214844,monitor_close,monitorear de cerca,within_20_cycles
122,FD004,official_test,78,106,74.0,88.78558349609375,14.78558349609375,14.78558349609375,monitor_close,monitorear de cerca,within_20_cycles
123,FD004,official_test,200,115,96.0,89.35533142089844,-6.6446685791015625,6.6446685791015625,monitor_close,monitorear de cerca,within_20_cycles
124,FD004,official_test,9,284,99.0,89.64388275146484,-9.356117248535156,9.356117248535156,monitor_close,monitorear de cerca,within_20_cycles
125,FD004,official_test,247,94,112.0,90.96500396728516,-21.034996032714844,21.034996032714844,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
126,FD004,official_test,162,99,84.0,91.8373031616211,7.837303161621094,7.837303161621094,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
127,FD004,official_test,242,112,81.0,92.8597183227539,11.859718322753906,11.859718322753906,continue_monitoring,seguir operando con monitoreo normal,within_20_cycles
128,FD004,official_test,243,199,118.0,93.4953384399414,-24.504661560058597,24.504661560058597,continue_monitoring,seguir operando con monitoreo normal,conservative_underestimate
