unit_number,total_life,n_cycles,cluster_sensors,sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope,cluster_id,cluster_method,n_clusters,cluster_random_state,cluster_feature_columns
45,205,205,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.1959999999999,567.213,14.017000000000053,556.0944390243902,3.9571764142013253,0.05665221267289481,9048.588000000002,9115.553,66.96499999999833,9061.54112195122,19.168334920364675,0.26979026618932395,521.142,534.699,13.556999999999903,523.9120975609757,3.7640799076875964,0.053966806424200875,8133.713999999998,8184.673999999999,50.960000000000946,8143.339756097561,15.238364595660116,0.21391237063137195,8.39075,8.24454,-0.14620999999999995,8.364518536585367,0.045938456686489416,-0.0005986977476285784,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
46,204,204,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.641,567.559,13.918000000000006,556.6343137254902,3.8283727946109782,0.05467122290463515,9048.012999999999,9114.151,66.13800000000083,9062.060294117646,18.73266024133831,0.2624870839841105,521.598,534.819,13.221000000000004,524.4042156862745,3.6842764570947932,0.05275693860386728,8132.365999999999,8184.6050000000005,52.2390000000014,8143.574117647059,14.353819014460376,0.19948894275958826,8.38988,8.257190000000001,-0.13268999999999842,8.365187745098039,0.04492684027692531,-0.0005570395996919017,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
47,269,269,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.5530000000001,551.856,-2.6970000000001164,553.8948698884759,0.8957328009674494,-0.009475571337858344,9066.872,9143.416,76.54399999999987,9084.466802973979,20.788337026365873,0.23080677159430074,522.5260000000001,520.0689999999998,-2.457000000000221,521.9042379182156,0.7338500823703195,-0.008004845660173732,8148.6410000000005,8207.653999999999,59.0129999999981,8162.2487360594805,16.3487291515535,0.17937634010862846,8.392149999999997,8.52585,0.13370000000000282,8.426180297397769,0.04114659735945362,0.00042041860092352485,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
48,174,174,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.671,551.859,-1.8120000000000118,553.3160344827586,0.6549500454457079,-0.008972476437255534,9057.555000000002,9165.607000000002,108.05199999999968,9079.33971264368,30.69910705631937,0.5106577180444034,521.781,520.3,-1.4809999999999945,521.3478735632184,0.4736087503219902,-0.006811936558557358,8137.259000000001,8227.68,90.42099999999937,8156.208160919538,25.567458710119116,0.4288212078931652,8.43427,8.511819999999998,0.07754999999999868,8.448160344827585,0.03115714493243668,0.00038526074204850907,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
49,256,256,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",555.386,568.0219999999999,12.635999999999967,558.1587109375,3.4509928794396036,0.03999961733234035,9054.418000000001,9118.996,64.5779999999977,9069.6818359375,17.457778289381768,0.19612839394026516,523.307,535.109,11.802000000000021,525.893515625,3.328219914102861,0.038703328850995436,8138.428,8187.111,48.68299999999999,8149.3568359375,13.479654451406903,0.15205240401121714,8.38341,8.24722,-0.13618999999999915,8.344986328125,0.041718926598335836,-0.0004417490773060176,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
50,161,161,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.26,551.47,-2.7899999999999636,553.6360869565217,0.8979031293550771,-0.015340522199218876,9066.7,9044.128,-22.572000000000116,9060.41900621118,7.536264310500553,-0.11915263400042232,522.2760000000001,519.976,-2.300000000000068,521.6972049689441,0.7783460814984601,-0.014106740280653963,8147.122,8120.320999999999,-26.801000000001295,8139.964285714285,8.813134164788707,-0.15704350701633168,8.40759,8.517489999999999,0.10989999999999789,8.430298757763975,0.03996007322156709,0.0006405244996549167,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
51,190,190,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.135,552.2270000000001,-1.9079999999999018,553.658,0.6572952552936776,-0.00860645505561289,9052.672,9155.847,103.17499999999927,9075.104736842104,28.879612380475905,0.4338906603332258,521.9080000000001,520.404,-1.5040000000001328,521.638947368421,0.5772839740574837,-0.007978620197962933,8134.551000000001,8219.306,84.7549999999992,8153.185052631579,23.616164106443975,0.3635456354673945,8.40936,8.513630000000001,0.10427000000000142,8.43562,0.03269898308413951,0.000417650933616795,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
52,222,222,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.4110000000001,551.6250000000001,-2.7859999999999445,553.7474774774774,0.9205902615566373,-0.011134764413584122,9051.860999999999,9109.426,57.56500000000051,9066.429369369369,16.17730903241427,0.2130931503708658,522.421,520.021,-2.400000000000091,521.7608558558559,0.7510843134356706,-0.009835500537164138,8137.379999999999,8178.314,40.934000000001106,8146.626171171172,11.657724355202078,0.1504718693085721,8.39317,8.51662,0.12345000000000006,8.424445045045045,0.039437150909324294,0.0004876602918280346,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
53,164,164,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.0539999999999,551.4449999999999,-2.6089999999999236,553.4212195121951,0.8676396214961639,-0.014447295036250132,9048.41,9030.605,-17.80500000000029,9044.893414634147,6.867152411495812,-0.10394033708321765,522.164,519.774,-2.3899999999999864,521.4494512195122,0.7590400332068805,-0.013006012541999939,8133.4619999999995,8105.549000000001,-27.912999999998647,8126.456036585368,8.34851400673273,-0.14423591745678152,8.422390000000002,8.51642,0.09402999999999828,8.433990243902437,0.036218099873917935,0.0005554530491205493,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
54,194,194,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.3,551.8670000000001,-1.432999999999879,553.0594329896907,0.6498780124582064,-0.008115337362813363,9047.984,9146.002,98.01800000000003,9068.50030927835,28.009102863235587,0.4195952221487382,521.4570000000001,520.056,-1.4010000000000673,521.1495876288659,0.541604941284949,-0.007204874821775606,8129.397999999999,8209.417,80.01900000000023,8145.76798969072,22.984305460575648,0.3473005058079874,8.43102,8.51411,0.08309000000000033,8.454289175257733,0.029974474301129626,0.0003536884535260916,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
55,525,525,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",551.127,568.0120000000001,16.885000000000105,554.6057714285715,4.438609137056857,0.02575322820737123,9036.019,9121.556,85.53700000000026,9055.54460952381,22.358456452598965,0.12931401287883865,519.0919999999999,535.1690000000001,16.077000000000226,522.5085714285714,4.253899058191075,0.024683704093776408,8124.218000000001,8188.504000000001,64.28600000000006,8138.092780952381,17.79161033637883,0.10403867629193207,8.43192,8.23704,-0.1948799999999995,8.37707142857143,0.054793444714431545,-0.00030996532750619967,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
56,195,195,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.604,551.4040000000001,-2.199999999999932,552.8914871794872,0.7175051816768088,-0.010116347569955941,9052.1,9039.779999999999,-12.320000000001528,9048.827897435898,5.508884403769532,-0.0619402806325184,521.455,519.756,-1.6990000000000691,520.9191282051281,0.5879758925586269,-0.008330900322066338,8131.3679999999995,8113.571999999998,-17.796000000001186,8127.579179487179,6.294827534232652,-0.08728440337277557,8.438419999999997,8.509889999999999,0.07147000000000148,8.45839435897436,0.029114509889873588,0.00037202738351484784,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
57,215,215,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",555.996,568.217,12.221000000000004,558.667069767442,3.39356124526508,0.04687351783428656,9057.045,9116.984999999999,59.93999999999869,9070.177395348837,17.25163751464546,0.23221524306309213,523.846,535.598,11.751999999999953,526.330046511628,3.293945749779103,0.04552644352676932,8139.303999999999,8186.660000000001,47.356000000001586,8150.437069767443,13.468325814701172,0.18352861696731987,8.384979999999999,8.25323,-0.13174999999999848,8.345787441860466,0.040214265436766525,-0.0004843018425946327,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
58,178,178,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.8399999999999,551.293,-2.546999999999912,553.1042696629213,0.8152663969945183,-0.012439131040747961,9066.814999999999,9048.726999999999,-18.087999999999738,9061.194382022473,5.815382054373362,-0.0648464511681322,521.633,519.742,-1.8910000000000764,521.1698314606741,0.6275182746961525,-0.009710446214554325,8144.928,8124.793,-20.13500000000022,8138.737359550561,6.425921373619279,-0.09351513784550695,8.42365,8.517969999999998,0.09431999999999796,8.452164044943821,0.035318991762846974,0.0004777065076192227,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
59,299,299,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",556.142,568.5269999999999,12.384999999999877,558.859331103679,3.407428372607502,0.03417832147426665,9059.544,9118.717999999999,59.17399999999907,9071.746321070234,16.536897687525368,0.16167401854054872,523.983,535.933,11.950000000000045,526.5144481605352,3.2340884920488757,0.032573594307647794,8140.135,8189.234000000001,49.09900000000107,8151.248428093646,13.32326804662255,0.13201416803216098,8.374410000000001,8.23917,-0.13524000000000136,8.343986287625418,0.04143850316326904,-0.00037975187986799997,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
60,190,190,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.4950000000001,567.2479999999999,13.752999999999815,556.2732631578948,3.891981620042408,0.05961885516584056,9045.721,9115.587,69.86599999999999,9061.885473684211,19.17296052522764,0.29268424114389363,521.202,534.725,13.523000000000025,524.1054210526315,3.7338531786288542,0.0574044797858522,8132.705,8185.978999999999,53.27399999999943,8144.177999999999,14.814690191620063,0.21996707300539384,8.395030000000002,8.245019999999998,-0.15001000000000353,8.36025947368421,0.04593585447163009,-0.0006608564167836508,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
61,199,199,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.678,551.7180000000001,-1.9599999999999227,553.3476381909547,0.7228092527270843,-0.008883736866149482,9057.972,9143.449,85.47700000000077,9076.841306532662,24.20869114463214,0.3566065935739201,521.889,519.95,-1.9389999999999645,521.3676381909546,0.5809997878797616,-0.007552824729710016,8138.551999999999,8208.740999999998,70.1889999999994,8154.184924623117,19.42396788794467,0.2812899040657919,8.42341,8.51102,0.08760999999999974,8.446302010050251,0.03256947727905767,0.00040942454697729855,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
62,246,246,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",553.0310000000001,567.8910000000001,14.860000000000014,555.9512195121952,4.050685796671859,0.047967901528143404,9045.874999999998,9117.769,71.89400000000205,9060.425487804878,20.00331237727539,0.2382380300792347,521.0799999999999,535.1959999999999,14.115999999999985,523.7718699186992,3.906769161838448,0.04668532494463107,8130.471,8187.213000000001,56.7420000000011,8142.280406504065,15.77405049251606,0.18734506864859035,8.40397,8.245759999999999,-0.1582100000000004,8.36454512195122,0.04684343014499852,-0.000517470532401759,0,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
63,231,231,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.1160000000001,551.6020000000001,-2.51400000000001,553.3129004329004,0.8276680763638539,-0.010041414357756868,9049.039999999999,9065.350999999999,16.310999999999694,9054.342077922078,6.525563452011071,0.07324565314744644,522.0669999999999,519.662,-2.404999999999859,521.3763203463203,0.7157213304906869,-0.008563202165150751,8131.209,8136.335000000001,5.126000000001113,8133.305324675323,4.108875806400276,0.03376991374441234,8.417390000000001,8.52273,0.10533999999999821,8.443688744588744,0.03480244746431193,0.00038784477890926026,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
64,195,195,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.345,551.984,-2.36099999999999,553.7703076923076,0.7364111920571181,-0.009388855621552637,9063.865,9193.958999999999,130.09399999999914,9090.382871794873,35.94092364948958,0.5350184013335653,522.229,520.3810000000001,-1.8479999999999563,521.7388717948718,0.5726006877973601,-0.007867694897152609,8145.291,8253.389,108.09799999999905,8167.105230769231,30.181140933100366,0.45111633138582224,8.400789999999999,8.514500000000002,0.11371000000000286,8.430198974358975,0.035687295720902366,0.0004256471216559535,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
65,234,234,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.3419999999999,551.2990000000001,-3.042999999999779,553.7217094017094,0.9432697184297157,-0.011171207874705383,9056.298,9046.136000000002,-10.161999999998443,9055.325085470087,4.9031461416841315,-0.020130075932642835,522.2569999999998,519.626,-2.630999999999858,521.6838888888889,0.8112740879468432,-0.010118476476798706,8141.276000000001,8120.722,-20.554000000000997,8136.261623931625,5.91061170236883,-0.06216651798570659,8.40205,8.516610000000002,0.11456000000000266,8.429360256410256,0.038541073682735086,0.0004354623509385858,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
66,165,165,"sensor_7,sensor_9,sensor_12,sensor_14,sensor_15",554.6949999999999,551.7369999999999,-2.9580000000000837,553.8281212121211,0.9254362364484466,-0.01580941949616894,9061.35,9086.253,24.903000000000247,9067.931151515151,8.283906222934721,0.1323807335772775,522.438,520.097,-2.341000000000008,521.8118181818182,0.7866601998146701,-0.013849063660407248,8146.577,8157.4710000000005,10.894000000000233,8148.225212121211,4.9020039919223635,0.07117925359975229,8.384649999999999,8.49801,0.1133600000000019,8.422190909090908,0.039168338819003036,0.0006868506398097771,1,kmeans,2,42,"sensor_7_initial_mean,sensor_7_final_mean,sensor_7_delta_final_initial,sensor_7_mean,sensor_7_std,sensor_7_slope,sensor_9_initial_mean,sensor_9_final_mean,sensor_9_delta_final_initial,sensor_9_mean,sensor_9_std,sensor_9_slope,sensor_12_initial_mean,sensor_12_final_mean,sensor_12_delta_final_initial,sensor_12_mean,sensor_12_std,sensor_12_slope,sensor_14_initial_mean,sensor_14_final_mean,sensor_14_delta_final_initial,sensor_14_mean,sensor_14_std,sensor_14_slope,sensor_15_initial_mean,sensor_15_final_mean,sensor_15_delta_final_initial,sensor_15_mean,sensor_15_std,sensor_15_slope"
